Sat Mar 14 09:58:09 2015
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426327415,243,716.6950,494.40,70.20,583929,21141,552582,17.3069,153.3750,57.2880,29.9050,70.62,243,0
1426327421,245,556.3720,507.10,107.25,588735,21315,557130,18.7630,151.3770,60.6450,28.5910,72.57,245,0
1426327426,247,508.2980,540.00,47.97,593541,21489,561678,20.8420,166.3540,61.4060,28.1840,73.12,247,0
1426327431,249,433.3010,574.40,1.32,598347,21663,566226,22.6890,171.4400,66.3650,30.8510,74.86,249,0
1426327436,251,453.7830,552.70,1.27,603153,21837,570774,24.3230,181.5760,71.7910,32.2740,71.55,251,0
1426327440,253,451.2370,560.70,1.29,607959,22011,575322,24.4260,171.8670,70.1060,33.6450,71.62,253,0
1426327445,255,455.0110,560.10,1.28,612765,22185,579870,25.6980,194.9270,71.6640,35.1690,73.65,255,0
1426327450,257,458.6060,560.20,1.28,617571,22359,584418,23.1460,187.3560,71.5830,36.0410,69.96,257,0
1426327456,259,584.9710,508.70,108.70,622377,22533,588966,20.1440,162.8050,64.2340,32.2290,68.69,259,0
1426327461,261,515.4920,540.60,59.05,627183,22707,593514,21.9180,169.1020,69.8820,33.6050,68.77,261,0
1426327468,263,695.5450,496.10,85.71,631989,22881,598062,18.9201,165.4280,64.4100,29.8580,74.11,263,0
1426327473,265,528.5540,532.90,60.02,636795,23055,602610,21.1680,188.9480,71.1760,34.8130,73.77,265,0
1426327478,267,481.9430,553.50,1.27,641601,23229,607158,21.9730,187.4690,75.2110,35.3660,73.07,267,0
1426327483,269,472.1530,570.10,1.31,646407,23403,611706,19.3110,197.3850,70.8850,35.4510,74.68,269,0
1426327488,271,485.1950,558.10,1.28,651213,23577,616254,19.2893,183.7270,74.9000,35.0170,74.32,271,0
1426327494,273,534.7910,538.70,63.55,656019,23751,620802,18.1234,199.1780,72.8780,35.7770,69.34,273,0
1426327499,275,478.0000,575.10,1.32,660825,23925,625350,15.2860,182.9250,73.9880,34.3770,72.07,275,0
1426327506,277,720.7060,511.60,90.19,665631,24099,629898,9.6335,179.8830,64.6840,33.1910,73.83,277,0
1426327514,279,744.9590,485.20,90.65,670437,24273,634446,7.9645,199.0110,71.1250,37.3130,73.73,279,0
1426327519,281,507.0810,553.80,1.27,675243,24447,638994,5.6829,202.2450,75.1340,37.7430,76.69,281,0
1426327524,283,505.3200,560.30,1.29,680049,24621,643542,9.6751,214.3980,75.0100,38.5410,74.49,283,0
1426327529,285,508.9830,559.70,1.28,684855,24795,648090,11.3868,204.4480,75.7390,39.0610,75.79,285,0
1426327536,287,682.9890,482.10,182.01,689661,24969,652638,2.1313,176.4280,64.0610,34.3220,71.15,287,0
1426327542,289,502.3440,574.70,1.32,694467,25143,657186,5.2770,197.6660,74.4790,40.0490,71.63,289,0
1426327550,291,825.8960,467.20,147.68,699273,25317,661734,9.4853,183.4100,65.6250,35.1010,70.89,291,0
1426327555,293,533.5570,548.90,1.26,704079,25491,666282,10.3870,201.3380,77.5810,39.8890,72.80,293,0
1426327561,295,524.3190,562.20,1.29,708885,25665,670830,7.9599,204.7030,75.3670,39.7790,72.88,295,0
1426327566,297,529.3260,561.00,1.29,713691,25839,675378,8.3129,204.6750,74.8760,39.3010,74.14,297,0
1426327572,299,584.6270,538.90,63.83,718497,26013,679926,2.2750,189.7500,70.0580,40.8430,72.28,299,0
1426327580,301,780.7330,451.00,244.21,723303,26187,684474,2.9693,193.2890,60.5080,36.1500,71.63,301,0
1426327586,303,526.7180,574.90,1.32,728109,26361,689022,5.0386,217.5880,74.6750,41.6680,73.20,303,0
1426327592,305,586.3200,543.80,68.54,732915,26535,693570,2.6896,192.9600,71.0810,37.9440,70.59,305,0
1426327597,307,547.7140,560.30,1.28,737721,26709,698118,2.1318,226.3140,71.7700,42.1400,73.62,307,0
1426327603,309,557.8870,553.50,1.27,742527,26883,702666,2.2591,232.0640,74.4290,43.3110,71.55,309,0
1426327609,311,559.2290,556.10,1.27,747333,27057,707214,3.1323,235.9980,75.1020,42.8310,72.25,311,0
1426327619,313,1000.4050,429.30,206.42,752139,27231,711762,2.6529,204.8180,61.8980,36.3110,71.66,313,0
1426327629,315,952.1220,466.00,134.69,756945,27405,716310,2.0442,193.7550,57.9290,36.2360,74.73,315,0
1426327635,317,631.0400,525.40,65.16,761751,27579,720858,4.4358,203.7050,68.4070,38.0320,72.21,317,0
1426327641,319,574.7710,554.60,1.27,766557,27753,725406,2.1747,226.6190,70.3130,41.3610,71.88,319,0
1426327647,321,570.5840,562.60,1.29,771363,27927,729954,3.0142,203.6400,68.6040,40.2730,69.22,321,0
1426327654,323,693.7620,509.60,128.94,776169,28101,734502,2.5534,210.8520,66.7110,41.7050,70.71,323,0
1426327662,325,833.1000,451.50,246.84,780975,28275,739050,6.2567,208.1530,56.7810,34.0920,70.40,325,0
1426327673,327,1025.9680,439.90,210.30,785781,28449,743598,1.6430,196.5070,56.8880,38.5170,69.59,327,0
1426327679,329,592.8180,554.50,1.27,790587,28623,748146,1.8950,224.7740,71.6300,41.3320,77.05,329,0
1426327685,331,585.7920,565.70,1.30,795393,28797,752694,3.7150,238.7160,73.9490,42.5090,71.72,331,0
1426327691,333,595.2800,559.50,1.28,800199,28971,757242,5.4670,255.5630,77.2950,45.7670,70.03,333,0
1426327697,335,571.4790,586.90,1.35,805005,29145,761790,2.8794,233.8090,69.4030,44.3890,67.52,335,0
1426327703,337,636.3700,554.50,69.58,809811,29319,766338,5.0683,217.2150,72.2640,42.6360,68.58,337,0
1426327709,339,581.5280,582.90,1.34,814617,29493,770886,2.0953,212.2420,68.7240,41.4740,66.52,339,0
1426327716,341,608.2510,560.10,1.29,819423,29667,775434,3.1630,225.5370,73.7420,42.4930,73.58,341,0
1426327722,343,616.3470,556.20,1.28,824229,29841,779982,3.1410,228.9180,74.7730,42.7680,74.81,343,0
1426327728,345,595.1050,580.50,1.33,829035,30015,784530,3.2264,212.6960,67.7820,39.3530,72.58,345,0
