Sat Mar 14 13:59:45 2015
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426341790,171,581.8330,423.70,257.73,1050624,22572,1019844,3.9443,140.5080,40.1500,24.5660,76.67,171,0
1426341793,173,329.5550,525.10,3.08,1062912,22836,1031772,3.2390,194.3420,46.9670,28.8440,79.13,173,0
1426341797,175,348.2650,505.70,2.97,1075200,23100,1043700,3.3948,201.8630,49.0300,29.0430,76.12,175,0
1426341800,177,337.4110,524.50,3.08,1087488,23364,1055628,2.4993,180.9360,49.3390,29.1550,75.99,177,0
1426341804,179,344.4540,519.40,2.85,1099776,23628,1067556,3.8020,214.0200,49.7160,30.4070,76.59,179,0
1426341808,181,349.5530,517.40,3.03,1112064,23892,1079484,3.7780,173.6640,49.6020,29.0600,73.98,181,0
1426341812,183,481.0420,457.40,2.68,1124352,24156,1091412,2.5756,182.7740,49.4060,30.7910,75.74,183,0
1426341818,185,555.2220,434.60,186.51,1136640,24420,1103340,4.0280,240.4810,44.9060,32.3410,79.24,185,0
1426341823,187,456.2940,480.80,94.61,1148928,24684,1115268,4.0684,189.5770,46.1110,28.5260,75.99,187,0
1426341828,189,524.2240,466.30,185.96,1161216,24948,1127196,4.9070,178.9930,46.7150,25.9910,78.20,189,0
1426341832,191,383.4240,510.60,2.99,1173504,25212,1139124,5.5590,216.5760,52.9450,31.4680,77.96,191,0
1426341836,193,369.2180,522.60,3.06,1185792,25476,1151052,11.4540,208.3410,52.8210,31.6210,76.89,193,0
1426341840,195,376.0130,518.30,2.94,1198080,25740,1162980,26.2490,207.9800,66.3860,32.1230,74.62,195,0
1426341844,197,377.5110,521.50,2.86,1210368,26004,1174908,24.7230,193.4540,66.9160,34.0930,75.58,197,0
1426341848,199,387.7300,514.70,3.02,1222656,26268,1186836,24.8360,197.5190,67.1630,33.0340,75.43,199,0
1426341854,201,608.0100,428.30,101.28,1234944,26532,1198764,18.3270,179.4370,53.2730,26.9370,77.51,201,0
1426341860,203,544.2120,464.30,202.47,1247232,26796,1210692,20.7130,191.0890,59.5210,28.7650,72.12,203,0
