Sat Mar 14 11:30:03 2015,,,,,,,,,,,,,,
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426332944,237,420.194,564.2,3.28,1444041,20619,1413468,22.966,161.3,67.239,30.509,69.56,237,0
1426332951,239,717.652,473,61.21,1456227,20793,1425396,20.8116,173.701,60.184,28.587,71.8,239,0
1426332956,241,448.915,536.5,3.12,1468413,20967,1437324,27.499,169.888,72.827,31.574,71.83,241,0
1426332960,243,441.994,550.4,3.2,1480599,21141,1449252,26.76,165.097,71.341,31.2,71.28,243,0
1426332965,245,455.648,537.3,3.13,1492785,21315,1461180,30.802,209.844,73.951,33.28,73.71,245,0
1426332970,247,443.862,557.1,3.24,1504971,21489,1473108,25.963,168.418,69.785,31.495,73.16,247,0
1426332976,249,576.276,500.3,2.91,1517157,21663,1485036,21.264,149.298,64.64,27.767,73.45,249,0
1426332982,251,587.895,500.1,2.91,1529343,21837,1496964,20.31,157.73,64.104,28.804,72.59,251,0
1426332988,253,597.7,494.8,2.88,1541529,22011,1508892,19.555,158.245,64.411,28.885,71.34,253,0
1426332993,255,534.674,511.9,2.98,1553715,22185,1520820,27.03,195.22,72.023,33.324,73.69,255,0
1426332998,257,468.891,548.5,3.19,1565901,22359,1532748,30.882,188.601,76.244,34.035,73.31,257,0
1426333003,259,474.918,545,3.17,1578087,22533,1544676,30.198,178.148,77.152,34.093,70.97,259,0
1426333008,261,479.621,543.8,3.16,1590273,22707,1556604,30.756,194.3,77.808,32.549,73.68,261,0
1426333016,263,792.935,417.6,2.43,1602459,22881,1568532,18.2538,166.193,59.393,29.137,74.68,263,0
1426333024,265,741.919,434.6,2.53,1614645,23055,1580460,18.267,152.113,60.418,25.769,71.17,265,0
1426333030,267,625.469,498.5,2.9,1626831,23229,1592388,21.156,169.699,64.695,29.641,74.08,267,0
1426333035,269,496.223,541.9,3.15,1639017,23403,1604316,27.581,192.049,79.059,33.983,74.87,269,0
1426333040,271,488.803,555.3,3.23,1651203,23577,1616244,20.734,190.855,76.002,35.155,73.84,271,0
1426333045,273,508.766,536.2,3.12,1663389,23751,1628172,24.562,203.483,82.199,37.236,73.26,273,0
1426333051,275,508.956,540.2,3.14,1675575,23925,1640100,25.887,203.7,81.719,36.518,74.22,275,0
1426333060,277,897.689,469.8,133.94,1687761,24099,1652028,10.9491,196.948,68.86,34.477,72.31,277,0
1426333065,279,493.342,565.1,3.29,1699947,24273,1663956,11.996,187.385,78.261,35.372,68.42,279,0
1426333071,281,561.719,530,3.08,1712133,24447,1675884,13.3064,182.041,74.781,33.739,75.09,281,0
1426333076,283,524.006,539.7,3.14,1724319,24621,1687812,7.0519,194.094,80.212,35.103,74.35,283,0
1426333081,285,524.711,543.1,3.16,1736505,24795,1699740,9.791,200.631,80.122,39.754,74.74,285,0
1426333087,287,528.218,542.9,3.16,1748691,24969,1711668,7.954,204.3,77.942,37.197,76.97,287,0
1426333093,289,575.239,525.2,3.05,1760877,25143,1723596,4.6364,210.328,78.374,40.539,71.52,289,0
1426333101,291,819.233,413.7,2.41,1773063,25317,1735524,4.4429,164.477,66.432,32.81,71.51,291,0
1426333108,293,720.68,471.8,2.75,1785249,25491,1747452,4.1241,222.197,69.578,36.243,73.62,293,0
1426333115,295,608.456,513.4,2.98,1797435,25665,1759380,2.6911,200.218,74.561,38.315,75.9,295,0
1426333120,297,541.378,549,3.19,1809621,25839,1771308,4.149,224.891,74.225,38.824,73.03,297,0
1426333126,299,549.458,544.1,3.16,1821807,26013,1783236,2.5785,214.567,75.058,40.312,74.95,299,0
1426333132,301,547.646,549.5,3.19,1833993,26187,1795164,3.1757,234.898,77.263,39.229,74.62,301,0
