Mon Mar 16 17:32:54 2015
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426527836,291,745.0750,395.80,2.32,1787904,38412,1735524,13.6450,499.3870,120.6190,88.6310,78.49,291,0
1426527845,293,879.4210,384.90,75.25,1800192,38676,1747452,12.9620,628.3960,122.5200,120.1700,83.10,293,0
1426527855,295,936.3630,363.10,72.00,1812480,38940,1759380,12.2190,682.5870,146.4700,130.9810,79.59,295,0
1426527864,297,863.1030,405.20,73.81,1824768,39204,1771308,7.5450,580.1600,113.0140,121.0370,83.57,297,0
1426527871,299,718.3520,418.70,2.46,1837056,39468,1783236,6.1920,483.7490,120.5100,85.7360,76.92,299,0
1426527879,301,766.0280,402.70,2.36,1849344,39732,1795164,14.5990,484.8590,119.5950,73.9010,79.57,301,0
1426527886,303,743.7290,408.40,2.40,1861632,39996,1807092,11.6210,470.5140,111.8730,84.0640,80.99,303,0
1426527896,305,927.0990,381.40,202.73,1873920,40260,1819020,8.4660,588.0100,113.7270,95.6800,84.88,305,0
1426527912,307,1569.8430,278.60,383.77,1886208,40524,1830948,7.4260,1200.3850,172.5390,230.3810,86.26,307,0
1426527921,309,922.3240,375.20,104.32,1898496,40788,1842876,12.7910,578.9600,118.7470,101.8260,79.29,309,0
1426527929,311,752.0870,414.10,2.43,1910784,41052,1854804,8.6180,462.6600,111.6540,82.5490,79.74,311,0
1426527940,313,1102.2470,353.20,76.79,1923072,41316,1866732,7.2680,704.0660,111.8460,126.6980,84.19,313,0
1426527950,315,981.2060,374.30,81.87,1935360,41580,1878660,9.8760,603.0870,100.4520,94.8100,83.49,315,0
1426527959,317,896.4530,404.40,82.32,1947648,41844,1890588,9.6480,628.5270,124.2050,110.5130,80.82,317,0
1426527967,319,793.5830,403.40,2.37,1959936,42108,1902516,11.6200,472.6510,114.2420,81.9930,80.66,319,0
1426527976,321,887.6660,380.30,2.23,1972224,42372,1914444,14.5470,488.5000,116.2730,89.2710,80.22,321,0
1426527987,323,1042.1200,369.40,82.51,1984512,42636,1926372,9.7100,675.8180,133.0420,137.7610,84.61,323,0
1426527999,325,1160.3640,349.20,163.69,1996800,42900,1938300,9.6510,764.0340,124.3260,132.6710,84.83,325,0
1426528009,327,994.8240,350.00,2.05,2009088,43164,1950228,9.0880,635.2260,126.9010,108.6970,84.62,327,0
1426528017,329,786.4560,424.90,2.49,2021376,43428,1962156,9.2580,536.5640,118.2570,94.5050,80.06,329,0
1426528026,331,927.6590,406.60,84.66,2033664,43692,1974084,11.0170,591.3520,116.3730,97.8320,84.11,331,0
1426528039,333,1236.1750,332.20,168.25,2045952,43956,1986012,7.1230,864.4600,161.9090,180.5140,82.46,333,0
1426528049,335,1042.4550,359.00,80.74,2058240,44220,1997940,8.2200,730.8100,151.0230,145.9780,81.49,335,0
1426528059,337,1001.1170,373.80,2.19,2070528,44484,2009868,7.9100,597.3140,122.1890,97.6920,81.81,337,0
1426528069,339,946.4730,385.60,2.26,2082816,44748,2021796,11.1730,557.5580,139.5730,104.5670,78.67,339,0
1426528081,341,1209.5120,345.50,158.46,2095104,45012,2033724,11.7720,839.9750,164.4910,169.2980,83.08,341,0
1426528092,343,1012.0900,377.40,85.37,2107392,45276,2045652,7.7330,622.1500,129.9900,116.4180,82.59,343,0
1426528104,345,1271.0430,341.50,159.36,2119680,45540,2057580,10.5920,828.4580,151.3780,174.2280,82.99,345,0
1426528113,347,832.0870,419.00,2.46,2131968,45804,2069508,12.6790,533.2730,115.6520,84.0310,82.08,347,0
1426528122,349,871.9150,402.60,2.36,2144256,46068,2081436,9.6560,557.8080,133.1350,93.5650,79.40,349,0
1426528133,351,1048.6970,382.80,82.40,2156544,46332,2093364,7.9810,656.3130,138.9040,108.7020,80.77,351,0
1426528148,353,1521.4780,329.30,326.88,2168832,46596,2105292,8.7292,1048.4970,172.7860,226.9270,84.84,353,0
1426528159,355,1141.8170,398.30,169.34,2181120,46860,2117220,9.5250,776.2060,130.6630,138.7760,85.80,355,0
1426528171,357,1103.1140,370.90,90.39,2193408,47124,2129148,10.6920,659.4710,135.4460,121.6910,83.25,357,0
1426528189,359,1790.7640,271.10,421.88,2205696,47388,2141076,9.5710,1295.6360,225.4310,319.1790,83.20,359,0
1426528200,361,1082.6250,384.30,91.79,2217984,47652,2153004,7.2010,688.1970,134.5530,102.6010,80.33,361,0
1426528213,363,1350.5770,301.20,84.36,2230272,47916,2164932,8.2660,900.1960,174.5350,165.1730,79.72,363,0
1426528226,365,1234.7860,359.20,168.17,2242560,48180,2176860,11.8880,875.5880,174.8490,183.5860,79.32,365,0
1426528238,367,1153.6950,367.40,85.37,2254848,48444,2188788,9.0697,811.0020,169.2470,168.6720,81.36,367,0
1426528253,369,1481.2460,296.90,170.85,2267136,48708,2200716,8.1000,1074.6190,189.5470,190.0820,83.03,369,0
1426528265,371,1182.3010,394.50,171.66,2279424,48972,2212644,7.4360,898.4010,148.4910,145.4120,78.79,371,0
1426528276,373,1132.9910,381.50,88.15,2291712,49236,2224572,7.4620,729.2840,152.8210,144.7210,81.07,373,0
1426528292,375,1549.3030,329.70,345.43,2304000,49500,2236500,9.8100,1105.5990,153.0060,169.4080,85.17,375,0
1426528306,377,1356.6340,339.00,170.46,2316288,49764,2248428,7.9850,851.6950,140.5030,153.4130,84.01,377,0
1426528319,379,1329.2620,342.30,180.22,2328576,50028,2260356,12.7600,853.0620,142.8860,121.8370,83.67,379,0
1426528330,381,1041.6930,380.90,2.23,2340864,50292,2272284,11.0550,640.4320,142.7890,111.9470,81.78,381,0
1426528339,383,928.9770,415.10,2.43,2353152,50556,2284212,8.9560,532.3100,115.4910,84.5940,80.26,383,0
1426528351,385,1219.5060,366.20,95.33,2365440,50820,2296140,6.5977,805.1040,143.5010,132.8280,85.27,385,0
1426528364,387,1199.4290,364.90,89.39,2377728,51084,2308068,12.1720,717.7120,137.4600,115.7050,80.98,387,0
1426528377,389,1342.5470,351.10,182.34,2390016,51348,2319996,8.2422,858.5240,154.9310,149.6090,80.69,389,0
1426528393,391,1558.3320,303.80,272.19,2402304,51612,2331924,7.6350,1131.5370,208.8600,237.1080,81.66,391,0
1426528407,393,1347.1130,348.90,183.77,2414592,51876,2343852,9.7540,887.3300,157.0290,161.0160,82.54,393,0
1426528419,395,1233.7310,363.10,87.61,2426880,52140,2355780,11.1480,764.4280,144.2960,137.3490,83.67,395,0
1426528432,397,1268.4020,378.80,180.18,2439168,52404,2367708,10.5690,871.4220,179.2180,173.2240,78.03,397,0
1426528447,399,1471.9370,324.40,174.24,2451456,52668,2379636,9.6620,948.2280,176.8630,178.6040,82.38,399,0
1426528460,401,1268.2680,359.40,90.49,2463744,52932,2391564,9.5940,825.7850,136.3990,113.1660,81.37,401,0
1426528473,403,1330.6400,367.80,185.73,2476032,53196,2403492,8.0560,940.4440,179.2600,185.7610,81.66,403,0
1426528490,405,1684.0140,305.50,358.63,2488320,53460,2415420,11.2550,1158.8970,198.2480,242.7180,84.94,405,0
1426528505,407,1468.4690,357.70,268.03,2500608,53724,2427348,13.3400,921.8880,197.9570,240.9900,82.31,407,0
1426528519,409,1404.4200,342.00,187.05,2512896,53988,2439276,10.7080,906.2080,203.7130,195.0520,79.36,409,0
1426528534,411,1407.4310,339.10,191.32,2525184,54252,2451204,11.6350,860.2350,175.0660,165.1470,82.07,411,0
1426528550,413,1639.6650,305.30,277.09,2537472,54516,2463132,9.1331,1106.3380,203.2130,238.1360,80.65,413,0
1426528564,415,1327.8680,365.70,192.45,2549760,54780,2475060,12.7250,922.7970,155.3860,152.6830,83.20,415,0
1426528575,417,1074.7850,401.60,2.36,2562048,55044,2486988,12.2390,645.6700,144.7600,108.1390,80.84,417,0
1426528590,419,1495.4430,353.80,277.89,2574336,55308,2498916,10.6070,1017.8770,169.0560,175.1260,84.22,419,0
1426528602,421,1252.2020,373.50,99.24,2586624,55572,2510844,10.0011,866.4550,172.7170,161.5130,82.16,421,0
1426528615,423,1186.7530,373.70,2.19,2598912,55836,2522772,12.0150,654.0670,142.3200,104.1170,79.55,423,0
1426528630,425,1515.0250,354.00,280.62,2611200,56100,2534700,10.6070,1021.5570,157.0410,180.8680,86.82,425,0
1426528643,427,1330.8300,378.90,191.45,2623488,56364,2546628,12.2120,874.7810,149.1330,133.8990,81.62,427,0
1426528658,429,1464.7860,348.10,186.58,2635776,56628,2558556,12.6860,921.4560,178.0220,189.8790,82.28,429,0
1426528672,431,1377.5030,378.50,192.30,2648064,56892,2570484,13.5340,851.2670,159.2240,145.3520,82.92,431,0
1426528683,433,1081.8650,408.30,2.39,2660352,57156,2582412,10.4210,647.0090,135.4430,101.5150,78.38,433,0
1426528697,435,1347.7450,359.80,102.78,2672640,57420,2594340,17.2440,854.4320,139.7260,130.7240,84.07,435,0
1426528709,437,1165.2330,421.40,97.09,2684928,57684,2606268,8.1570,845.6000,154.0880,138.6760,83.05,437,0
1426528723,439,1426.0000,350.80,196.16,2697216,57948,2618196,12.3308,922.0780,163.9870,151.6570,79.61,439,0
1426528736,441,1331.9000,368.40,97.81,2709504,58212,2630124,8.9820,952.8350,197.7360,188.9140,80.36,441,0
1426528756,443,1978.0000,270.20,484.64,2721792,58476,2642052,8.6210,1389.6180,256.4690,325.9650,83.36,443,0
1426528768,445,1105.3530,413.20,2.42,2734080,58740,2653980,11.2820,637.9100,130.6070,93.6450,80.65,445,0
1426528780,447,1180.3060,411.50,2.41,2746368,59004,2665908,7.0103,769.3400,153.5400,130.8940,81.12,447,0
1426528794,449,1459.0010,360.00,189.79,2758656,59268,2677836,10.3930,1001.7710,188.7830,196.4920,80.13,449,0
1426528811,451,1639.6440,332.60,286.35,2770944,59532,2689764,12.6640,1098.7160,242.7030,237.7850,80.42,451,0
1426528830,453,1852.8990,300.10,390.51,2783232,59796,2701692,13.3201,1270.6320,227.7160,280.1730,83.29,453,0
1426528847,455,1699.9380,315.50,296.59,2795520,60060,2713620,20.8870,1146.8960,237.1910,243.5500,82.59,455,0
1426528861,457,1371.0000,362.50,102.67,2807808,60324,2725548,36.8770,867.5700,192.8190,161.9850,83.46,457,0
1426528877,459,1651.7080,340.50,293.24,2820096,60588,2737476,13.3730,1138.4150,232.0880,240.5450,82.32,459,0
1426528891,461,1370.0000,361.50,2.12,2832384,60852,2749404,34.1910,824.0780,182.5820,137.6030,82.16,461,0
